,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.premise,Input.hypothesis,Input.label,Input.prompt,Answer.semantic-similarity.label,Approve,Reject
141,3T2EL38U0NPZYIH2S1MMVODAGSUXQP,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,31Q0U3WYDRKKPJPOFBXBP8OZKRG17X,32,Submitted,Wed Jan 16 14:40:07 PST 2019,Wed Jan 16 14:40:57 PST 2019,Sat Jan 19 14:40:57 PST 2019,,,,50,0% (0/0),0% (0/0),0% (0/0),A group of boats floating down a river in a city.,a lot of boats are floating in the river. there are markets surrounding the boats. the boats have umbrellas on them.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,"4 - Yes, absolutely",,
142,3T2EL38U0NPZYIH2S1MMVODAGSUXQP,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,39N5ACM9HGSRKUWJFA6L40X3IX9P90,0,Submitted,Wed Jan 16 14:38:28 PST 2019,Wed Jan 16 14:39:50 PST 2019,Sat Jan 19 14:39:50 PST 2019,,,,82,0% (0/0),0% (0/0),0% (0/0),A group of boats floating down a river in a city.,a lot of boats are floating in the river. there are markets surrounding the boats. the boats have umbrellas on them.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
143,3T2EL38U0NPZYIH2S1MMVODAGSUXQP,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3PJ71Z61R67O32DHU8VV34F5FH4199,2,Submitted,Wed Jan 16 14:40:10 PST 2019,Wed Jan 16 14:45:40 PST 2019,Sat Jan 19 14:45:40 PST 2019,,,,330,0% (0/0),0% (0/0),0% (0/0),A group of boats floating down a river in a city.,a lot of boats are floating in the river. there are markets surrounding the boats. the boats have umbrellas on them.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
144,3TLFH2L6YATBPI6XLGVOA3U1NQST2O,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:17 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:17 PST 2019,,,3MX2NQ3YCBZDSGWYYB3LMXE4Y0ZX55,10,Submitted,Wed Jan 16 14:39:00 PST 2019,Wed Jan 16 14:43:28 PST 2019,Sat Jan 19 14:43:28 PST 2019,,,,268,0% (0/0),0% (0/0),0% (0/0),"People preparing, cutting and eating pizza at a table.",there are two men behind the counter. Both men behind the counter are dressed in white and wearing white aprons.  The two men wearing aprons are making pizza pies. There is a person standing on the other side of the counter dressed in a black vest.  The pizzas are round and sitting atop a wooden board.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,"4 - Yes, absolutely",,
145,3TLFH2L6YATBPI6XLGVOA3U1NQST2O,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:17 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:17 PST 2019,,,3PXX5PX6LZ33LJ5EOB2K5B3Y7BDABG,14,Submitted,Wed Jan 16 14:41:24 PST 2019,Wed Jan 16 14:45:24 PST 2019,Sat Jan 19 14:45:24 PST 2019,,,,240,0% (0/0),0% (0/0),0% (0/0),"People preparing, cutting and eating pizza at a table.",there are two men behind the counter. Both men behind the counter are dressed in white and wearing white aprons.  The two men wearing aprons are making pizza pies. There is a person standing on the other side of the counter dressed in a black vest.  The pizzas are round and sitting atop a wooden board.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
146,3TLFH2L6YATBPI6XLGVOA3U1NQST2O,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:17 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:17 PST 2019,,,3X0H8UUIT3TZ9IPJ02K7DPAP3I1WSD,17,Submitted,Wed Jan 16 14:40:26 PST 2019,Wed Jan 16 14:40:42 PST 2019,Sat Jan 19 14:40:42 PST 2019,,,,16,0% (0/0),0% (0/0),0% (0/0),"People preparing, cutting and eating pizza at a table.",there are two men behind the counter. Both men behind the counter are dressed in white and wearing white aprons.  The two men wearing aprons are making pizza pies. There is a person standing on the other side of the counter dressed in a black vest.  The pizzas are round and sitting atop a wooden board.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,"4 - Yes, absolutely",,
147,3TUOHPJXYI24IFDO4ALSNDVW4TBXWT,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3GDTJDAPVWGLLMGWI28FN08XTMGM8C,0,Submitted,Wed Jan 16 14:38:11 PST 2019,Wed Jan 16 14:38:40 PST 2019,Sat Jan 19 14:38:40 PST 2019,,,,29,0% (0/0),0% (0/0),0% (0/0),A man in a red shirt prepares to push a volleyball while his team mate watches.,A man in a red shirt is catching a black and red ball. There is blue curtains on the wall behind the man. There is a person in a black shirt behind the man in the red shirt.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
148,3TUOHPJXYI24IFDO4ALSNDVW4TBXWT,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3JZQSN0I3SFU8RUXFDGQKN5MK4HFGE,17,Submitted,Wed Jan 16 14:38:15 PST 2019,Wed Jan 16 14:38:52 PST 2019,Sat Jan 19 14:38:52 PST 2019,,,,37,0% (0/0),0% (0/0),0% (0/0),A man in a red shirt prepares to push a volleyball while his team mate watches.,A man in a red shirt is catching a black and red ball. There is blue curtains on the wall behind the man. There is a person in a black shirt behind the man in the red shirt.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
149,3TUOHPJXYI24IFDO4ALSNDVW4TBXWT,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3QEMNNSB2Z4EHE50V4H6QAP89OID7Y,15,Submitted,Wed Jan 16 14:38:33 PST 2019,Wed Jan 16 14:43:05 PST 2019,Sat Jan 19 14:43:05 PST 2019,,,,272,0% (0/0),0% (0/0),0% (0/0),A man in a red shirt prepares to push a volleyball while his team mate watches.,A man in a red shirt is catching a black and red ball. There is blue curtains on the wall behind the man. There is a person in a black shirt behind the man in the red shirt.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
150,3VI0PC2ZAZPWD64MDOUI6JIA1RCXOH,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:15 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:15 PST 2019,,,30IQTZXKAMBEX9AX15X952IDHSOX0K,21,Submitted,Wed Jan 16 14:38:51 PST 2019,Wed Jan 16 14:40:52 PST 2019,Sat Jan 19 14:40:52 PST 2019,,,,121,0% (0/0),0% (0/0),0% (0/0),A decent size heard of Elephants are together in the water.,Two gray elephants are standing together. One is bigger and the other is smaller. They are walking together. There is gray dirt on the ground.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
151,3VI0PC2ZAZPWD64MDOUI6JIA1RCXOH,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:15 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:15 PST 2019,,,38F71OA9GV1U01QJQGELXSPJGQUMFU,10,Submitted,Wed Jan 16 14:41:59 PST 2019,Wed Jan 16 14:44:11 PST 2019,Sat Jan 19 14:44:11 PST 2019,,,,132,0% (0/0),0% (0/0),0% (0/0),A decent size heard of Elephants are together in the water.,Two gray elephants are standing together. One is bigger and the other is smaller. They are walking together. There is gray dirt on the ground.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
152,3VI0PC2ZAZPWD64MDOUI6JIA1RCXOH,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:15 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:15 PST 2019,,,3FE2ERCCZZDURH0PHZP31QSSDWVPOE,3,Submitted,Wed Jan 16 14:38:57 PST 2019,Wed Jan 16 14:43:18 PST 2019,Sat Jan 19 14:43:18 PST 2019,,,,261,0% (0/0),0% (0/0),0% (0/0),A decent size heard of Elephants are together in the water.,Two gray elephants are standing together. One is bigger and the other is smaller. They are walking together. There is gray dirt on the ground.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
153,3W3RSPVVGTWWQH7UVR33UVFCC4QLUW,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3CFJTT4SXVVVPPLMNIIHH75L1TR7IV,21,Submitted,Wed Jan 16 14:41:18 PST 2019,Wed Jan 16 14:41:26 PST 2019,Sat Jan 19 14:41:26 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),School buses parked and cars parked and some moving on a street.,A man is standing next to a car. The man is bald and shirtless. He is wearing sunglasses on his face. He is also wearing swimming trunks. A surf board is sitting on top of the car's hood and the man has his hands on it. The board is white and light blue. The car is old and white in color. It is parked in a parking lot with other cars surrounding it.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
154,3W3RSPVVGTWWQH7UVR33UVFCC4QLUW,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3HWRJOOET775SI3SF2Q1RJ3PWEWESF,22,Submitted,Wed Jan 16 14:37:34 PST 2019,Wed Jan 16 14:38:08 PST 2019,Sat Jan 19 14:38:08 PST 2019,,,,34,100% (6/6),0% (0/0),0% (0/0),School buses parked and cars parked and some moving on a street.,A man is standing next to a car. The man is bald and shirtless. He is wearing sunglasses on his face. He is also wearing swimming trunks. A surf board is sitting on top of the car's hood and the man has his hands on it. The board is white and light blue. The car is old and white in color. It is parked in a parking lot with other cars surrounding it.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,"4 - Yes, absolutely",,
155,3W3RSPVVGTWWQH7UVR33UVFCC4QLUW,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3YDTZAI2WZLN6W75DDZ4MW4PTPQ41G,0,Submitted,Wed Jan 16 14:40:31 PST 2019,Wed Jan 16 14:49:15 PST 2019,Sat Jan 19 14:49:15 PST 2019,,,,524,0% (0/0),0% (0/0),0% (0/0),School buses parked and cars parked and some moving on a street.,A man is standing next to a car. The man is bald and shirtless. He is wearing sunglasses on his face. He is also wearing swimming trunks. A surf board is sitting on top of the car's hood and the man has his hands on it. The board is white and light blue. The car is old and white in color. It is parked in a parking lot with other cars surrounding it.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
156,3WRBLBQ2GSD0O3HDMTS3SWMX0Y10G3,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,31T4R4OBOUL4CMZMV8MV647QOO6C7X,6,Submitted,Wed Jan 16 14:37:41 PST 2019,Wed Jan 16 14:40:37 PST 2019,Sat Jan 19 14:40:37 PST 2019,,,,176,0% (0/0),0% (0/0),0% (0/0),There is four small vases on display on the wall.,There are three creatively designed vases on display. Each are on a platform made of thick plastic and mounted to a wall. The wall is an olive green color. The vases look to be earthern ware of some sort. The vases are large in size. Each is a dark color black or brown with a tan image emblazoned on the front. The tallest of the three vases is on the right and the roundest is on the left. The middle vase is the smallest of the three.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
157,3WRBLBQ2GSD0O3HDMTS3SWMX0Y10G3,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,34PGFRQONQG6AF6TD8BTLOJ27ZOJWK,26,Submitted,Wed Jan 16 14:37:21 PST 2019,Wed Jan 16 14:37:46 PST 2019,Sat Jan 19 14:37:46 PST 2019,,,,25,0% (0/0),0% (0/0),0% (0/0),There is four small vases on display on the wall.,There are three creatively designed vases on display. Each are on a platform made of thick plastic and mounted to a wall. The wall is an olive green color. The vases look to be earthern ware of some sort. The vases are large in size. Each is a dark color black or brown with a tan image emblazoned on the front. The tallest of the three vases is on the right and the roundest is on the left. The middle vase is the smallest of the three.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
158,3WRBLBQ2GSD0O3HDMTS3SWMX0Y10G3,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3L4D84MIL1XODPB4I9PTKL9FSBBHJI,11,Submitted,Wed Jan 16 14:37:48 PST 2019,Wed Jan 16 14:44:42 PST 2019,Sat Jan 19 14:44:42 PST 2019,,,,414,0% (0/0),0% (0/0),0% (0/0),There is four small vases on display on the wall.,There are three creatively designed vases on display. Each are on a platform made of thick plastic and mounted to a wall. The wall is an olive green color. The vases look to be earthern ware of some sort. The vases are large in size. Each is a dark color black or brown with a tan image emblazoned on the front. The tallest of the three vases is on the right and the roundest is on the left. The middle vase is the smallest of the three.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
159,3XBXDSS889OO7L1P0WEQE2EG6M7LXO,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:17 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:17 PST 2019,,,3OWEPKL08BHN3QWDKYV9MF12NSL7NB,21,Submitted,Wed Jan 16 14:41:26 PST 2019,Wed Jan 16 14:41:34 PST 2019,Sat Jan 19 14:41:34 PST 2019,,,,8,0% (0/0),0% (0/0),0% (0/0),Two dogs are watching a television set intently.,A brown dog is looking at the beige dog. The brown dog is wearing an orange collar with a green pendant. The beige dog is sitting on the carpet and watching tv.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
160,3XBXDSS889OO7L1P0WEQE2EG6M7LXO,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:17 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:17 PST 2019,,,3RKNTXVS3O3J0KK59WSXXXXSXJW4A4,13,Submitted,Wed Jan 16 14:40:37 PST 2019,Wed Jan 16 14:42:22 PST 2019,Sat Jan 19 14:42:22 PST 2019,,,,105,0% (0/0),0% (0/0),0% (0/0),Two dogs are watching a television set intently.,A brown dog is looking at the beige dog. The brown dog is wearing an orange collar with a green pendant. The beige dog is sitting on the carpet and watching tv.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
161,3XBXDSS889OO7L1P0WEQE2EG6M7LXO,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:17 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:17 PST 2019,,,3WJEQKOXAA728LNMME9VZZQPLZMA1X,26,Submitted,Wed Jan 16 14:40:32 PST 2019,Wed Jan 16 14:40:44 PST 2019,Sat Jan 19 14:40:44 PST 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),Two dogs are watching a television set intently.,A brown dog is looking at the beige dog. The brown dog is wearing an orange collar with a green pendant. The beige dog is sitting on the carpet and watching tv.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
162,3XUSYT70IU6XCJ7MK3RVMBJ0N6L0DT,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:15 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:15 PST 2019,,,3EF8EXOTT30D9EQQGKM8SYT8BMG1J4,2,Submitted,Wed Jan 16 14:40:18 PST 2019,Wed Jan 16 14:46:28 PST 2019,Sat Jan 19 14:46:28 PST 2019,,,,370,0% (0/0),0% (0/0),0% (0/0),Two dogs are watching a television set intently.,There is a white desk in the corner of a room. There are two computer monitors on top of this desk. There is a brown dog standing on top of the desk in front of the monitors. There is a white keyboard under the dog and a white mouse next to the keyboard. There is a red folder on the desk next to the dog.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
163,3XUSYT70IU6XCJ7MK3RVMBJ0N6L0DT,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:15 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:15 PST 2019,,,3UXUOQ9OKG2GJ72OBUQ409H2OLM7AR,15,Submitted,Wed Jan 16 14:41:07 PST 2019,Wed Jan 16 14:47:58 PST 2019,Sat Jan 19 14:47:58 PST 2019,,,,411,0% (0/0),0% (0/0),0% (0/0),Two dogs are watching a television set intently.,There is a white desk in the corner of a room. There are two computer monitors on top of this desk. There is a brown dog standing on top of the desk in front of the monitors. There is a white keyboard under the dog and a white mouse next to the keyboard. There is a red folder on the desk next to the dog.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
164,3XUSYT70IU6XCJ7MK3RVMBJ0N6L0DT,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:15 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:15 PST 2019,,,3YWRV122CU44YUL5R4Z1EAPR68JU8C,3,Submitted,Wed Jan 16 14:38:33 PST 2019,Wed Jan 16 14:40:09 PST 2019,Sat Jan 19 14:40:09 PST 2019,,,,96,0% (0/0),0% (0/0),0% (0/0),Two dogs are watching a television set intently.,There is a white desk in the corner of a room. There are two computer monitors on top of this desk. There is a brown dog standing on top of the desk in front of the monitors. There is a white keyboard under the dog and a white mouse next to the keyboard. There is a red folder on the desk next to the dog.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
165,3Y40HMYLL2NRQBOJ9A6R5PAZJD0XUU,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,31UV0MXWNSHG2L73ZP3KJNRPANVI5Q,4,Submitted,Wed Jan 16 14:38:20 PST 2019,Wed Jan 16 14:39:10 PST 2019,Sat Jan 19 14:39:10 PST 2019,,,,50,0% (0/0),0% (0/0),0% (0/0),Several Zebras are standing together near a fence.,There are a group of zebras standing together. There is a wooden and medal fence next to the zebras. Many trees are inside the fence. There is a tall metal fence in the background. There are rocks next to the metal fence. There are shadows on the ground. There are trees behind the metal fence. There is a big rock next to the zebras. There is dirt on the ground.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,"4 - Yes, absolutely",,
166,3Y40HMYLL2NRQBOJ9A6R5PAZJD0XUU,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3JAOYWH7VK91T9HLNIDENJOJDN8L9Y,15,Submitted,Wed Jan 16 14:38:35 PST 2019,Wed Jan 16 14:43:28 PST 2019,Sat Jan 19 14:43:28 PST 2019,,,,293,0% (0/0),0% (0/0),0% (0/0),Several Zebras are standing together near a fence.,There are a group of zebras standing together. There is a wooden and medal fence next to the zebras. Many trees are inside the fence. There is a tall metal fence in the background. There are rocks next to the metal fence. There are shadows on the ground. There are trees behind the metal fence. There is a big rock next to the zebras. There is dirt on the ground.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
167,3Y40HMYLL2NRQBOJ9A6R5PAZJD0XUU,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3S3AMIZX3WAKTV0WMLPH6WHMAZACDR,14,Submitted,Wed Jan 16 14:41:58 PST 2019,Wed Jan 16 14:46:52 PST 2019,Sat Jan 19 14:46:52 PST 2019,,,,294,0% (0/0),0% (0/0),0% (0/0),Several Zebras are standing together near a fence.,There are a group of zebras standing together. There is a wooden and medal fence next to the zebras. Many trees are inside the fence. There is a tall metal fence in the background. There are rocks next to the metal fence. There are shadows on the ground. There are trees behind the metal fence. There is a big rock next to the zebras. There is dirt on the ground.,1,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
168,3Z33IC0JC1R12UVLBKAIL8Q0QHIV9Y,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3KJYX6QCMBGTVQ6ONY6XZM0O0QMJVA,10,Submitted,Wed Jan 16 14:37:20 PST 2019,Wed Jan 16 14:42:39 PST 2019,Sat Jan 19 14:42:39 PST 2019,,,,319,0% (0/0),0% (0/0),0% (0/0),A woman sitting at a table in front of two pizzas.,There are people standing on a sidewalk. A woman is wearing a red shirt and holding a black umbrella. There is a man behind her with a red shirt and glasses on.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
169,3Z33IC0JC1R12UVLBKAIL8Q0QHIV9Y,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3QEMNNSB2Z4EHE50V4H6QAP89OJ7DT,27,Submitted,Wed Jan 16 14:41:11 PST 2019,Wed Jan 16 14:43:42 PST 2019,Sat Jan 19 14:43:42 PST 2019,,,,151,0% (0/0),0% (0/0),0% (0/0),A woman sitting at a table in front of two pizzas.,There are people standing on a sidewalk. A woman is wearing a red shirt and holding a black umbrella. There is a man behind her with a red shirt and glasses on.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,2,,
170,3Z33IC0JC1R12UVLBKAIL8Q0QHIV9Y,3EH3OJYIR02G1Y8E2TGJ9IY64V6AYW,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",$0.05,Wed Jan 16 14:37:16 PST 2019,3,BatchId:3501826;OriginalHitTemplateId:928390905;,600,259200,Fri Jan 18 14:37:16 PST 2019,,,3WJEQKOXAA728LNMME9VZZQPLZM1AO,15,Submitted,Wed Jan 16 14:40:11 PST 2019,Wed Jan 16 14:47:22 PST 2019,Sat Jan 19 14:47:22 PST 2019,,,,431,0% (0/0),0% (0/0),0% (0/0),A woman sitting at a table in front of two pizzas.,There are people standing on a sidewalk. A woman is wearing a red shirt and holding a black umbrella. There is a man behind her with a red shirt and glasses on.,0,Is Text 2 likely to be a longer description of the situation described by Text 1?,3,,
